,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
249,27,16,4,44,85,70,80,77,34,61,76,62,13,45,41,46,15,93,2,57,45,49,65,86,47,57,89,93,23,99,75,59,76,62,89,47,65,97,81,76,11,99,61,6,62,60,72,79,44,41,76,20,77,61,80,36,61,97,9,18,8,46,96,86,36,11,50,23,23,47,29,94,57,68,68,8,70,2,63,25,58,58,70,5,37,47,86,90,24,59,20,36,87,50,84,23,33,47,58,79,19,66,88,85,58,77,79,55,85,46,48,43,10,11,21,38,48,76,91,69,7,25,18,94,95,39,3,39,5,38,69,7,93,58,57,24,38,19,19,90,33,43,10,42,46,82,37,33,79,63,84,66,80,85,58,72,51,81,57,18,63,64,51,61,98,57,84,22,42,99,23,84,2,33,94,92,13,81,63,57,24,26,17,17,38,84,27,26,20,3,56,62,78,11,47,83,27,1,96,71,81,68,12,9,28,12,23,19,27,28,77,70,91,77,17,39,39,99,8,1,22,33,89,27,74,69,98,36,36,2,73,75,40,36,98,94,44,26,97,49,77,5,98,63,14,20,26,52,84,28,22,53,50,66,70,77,65,10,63,6,62,34,99,23,8,61,71,14,49,35,44,63,10,45,77,1,87,14,90,44,48,92,96,72,48,2,45,9,11,33,98,25,2,57,94,87,56,3,30,95,22,95,71,3,26,7,15,3,18,84,24,52,38,56,97,2,34,59,53,27,38,81,93,87,38,56,55,41,55,74,22,84,13,21,85,94,32,89,50,97,33,27,97,28,29,19,12,39,6,61,47,41,50,75,23,35,45,45,60,18,3,82,78,61,84,90,37,77,18,61,19,79,14,15,46,61,35,18,82,5,7,21,9,19,81,27,74,21,4,37,97,91,91,48,49,36,75,29,83,16
250,5,54,32,3,87,52,34,2,28,96,33,56,35,32,85,97,81,30,50,9,48,55,4,8,37,28,71,12,95,60,16,90,21,87,50,66,8,30,8,29,84,67,46,41,8,64,18,5,62,25,46,75,16,87,41,26,64,84,88,38,67,16,39,15,97,82,71,49,52,97,14,93,1,5,13,66,86,59,31,39,46,55,10,51,84,57,19,82,3,79,33,4,55,56,84,98,52,1,2,34,59,14,61,55,76,71,52,21,48,53,47,32,82,7,87,94,75,73,82,54,15,89,86,68,83,72,2,77,87,4,74,90,67,58,43,73,67,55,46,56,49,28,45,38,98,94,68,55,62,86,98,92,4,8,9,54,47,77,66,5,42,41,48,40,9,19,88,5,24,20,71,44,99,86,46,65,16,68,70,66,10,75,10,33,54,34,86,73,49,55,79,47,99,33,91,7,14,61,2,96,71,79,84,50,45,30,7,36,19,68,86,11,69,36,94,34,18,9,92,36,49,39,74,69,38,32,45,18,41,44,72,47,71,76,7,1,16,42,63,74,6,87,96,71,32,38,35,82,40,40,60,80,46,88,54,18,47,71,57,65,32,4,12,13,18,86,43,78,74,33,49,54,44,77,87,45,31,17,38,29,20,81,15,50,95,25,71,89,13,53,5,27,18,24,45,36,32,62,35,80,74,77,10,23,85,91,13,10,1,49,10,13,4,85,96,46,8,26,33,76,92,85,61,91,77,20,43,31,87,55,68,33,45,8,16,72,41,96,38,35,82,7,46,60,44,66,69,92,24,70,74,55,64,80,82,67,52,3,24,7,65,30,42,86,28,61,30,64,15,72,6,45,15,87,38,3,14,26,34,30,29,55,32,18,40,2,58,68,17,83,81,37,83,86,8,1,43,82,12,73
251,53,43,69,99,8,37,2,29,6,82,14,4,13,96,12,44,23,2,1,21,43,41,95,22,65,64,40,80,89,62,71,15,58,34,81,48,16,53,30,85,72,37,39,3,61,65,86,54,60,97,90,40,51,14,41,68,89,80,99,79,87,46,69,83,68,87,28,55,13,15,28,40,73,95,59,35,56,64,84,27,73,70,21,71,25,1,61,99,79,61,50,46,82,31,90,33,61,74,50,72,6,15,94,84,49,39,5,34,8,51,54,87,24,78,90,69,56,11,41,9,26,15,9,18,14,93,92,68,7,16,72,13,39,69,8,94,63,87,84,89,90,65,24,44,18,48,59,73,70,77,81,18,53,2,71,75,52,88,13,91,71,43,63,19,2,84,13,58,75,52,44,4,38,26,55,53,92,91,18,72,13,11,10,18,38,40,75,8,67,97,65,56,9,69,5,94,13,60,38,8,6,86,57,62,11,85,94,64,68,67,53,9,70,74,66,5,56,14,12,74,41,18,94,82,84,85,46,43,63,70,84,40,69,36,89,33,56,29,77,36,61,34,51,76,78,93,20,61,77,95,42,45,27,26,1,73,62,44,8,8,4,42,21,95,9,48,38,68,44,59,51,51,36,89,61,64,4,54,76,60,43,7,57,22,16,14,77,32,13,1,81,54,90,55,28,38,59,45,44,4,47,46,8,40,28,46,62,43,95,76,87,46,37,70,67,84,97,41,28,11,47,70,96,11,92,25,28,9,23,34,9,39,46,23,93,95,91,59,45,15,27,46,6,66,42,45,94,24,85,6,60,95,1,76,38,37,72,64,64,28,14,29,3,15,98,2,58,2,94,97,72,6,73,31,71,48,77,86,13,54,4,33,38,99,90,74,28,73,45,67,48,47,39,93,90,13,76,80,65,45
252,85,10,29,38,93,15,10,80,13,54,24,69,71,23,13,68,76,15,54,63,6,99,21,55,94,48,89,44,23,56,64,42,56,83,91,68,90,85,98,77,32,79,27,85,52,70,39,5,47,47,62,59,37,81,93,15,99,50,71,46,52,66,70,80,35,79,52,62,59,56,39,53,97,17,36,83,30,9,29,20,28,70,51,15,53,52,47,8,15,27,63,90,21,63,22,16,70,88,42,64,52,90,62,36,83,90,43,14,80,29,35,90,79,41,90,8,85,21,50,13,63,45,72,61,88,22,54,58,48,12,48,17,6,74,18,32,18,6,40,15,57,62,12,25,1,18,16,17,61,75,59,71,47,20,80,65,85,18,63,88,73,11,13,61,43,4,84,75,33,2,2,15,13,43,13,19,99,42,59,46,13,47,73,66,77,46,50,95,26,83,20,30,49,2,60,51,72,5,48,56,23,44,42,98,20,77,4,57,48,19,68,24,24,60,5,4,6,54,81,45,87,78,61,43,48,79,91,11,56,94,78,59,66,1,24,67,56,34,9,4,65,57,38,70,86,48,45,45,98,61,39,97,3,44,70,24,89,32,20,17,95,74,23,45,98,32,98,62,12,4,95,98,83,31,35,61,10,80,6,53,93,31,73,77,60,13,14,1,41,50,22,47,18,8,78,61,14,69,30,3,39,99,50,55,93,67,6,34,50,39,49,41,51,23,81,56,30,85,69,55,27,32,74,73,45,37,53,21,48,3,65,91,49,49,7,96,1,43,18,59,2,10,89,29,7,99,27,70,9,32,55,35,99,38,7,61,56,44,81,19,27,5,91,80,98,36,69,37,30,33,14,81,9,39,93,68,23,96,20,73,4,73,44,25,62,66,43,40,90,89,86,98,5,62,52,92,92,34,39,9
253,68,80,72,96,96,5,42,38,10,18,4,54,4,56,29,80,73,10,98,79,90,77,9,25,83,33,83,47,80,80,73,60,85,17,57,47,2,31,87,15,23,72,58,42,76,80,75,23,9,80,1,76,46,79,64,70,1,72,75,50,10,5,22,86,57,30,36,15,46,97,98,75,50,55,13,57,75,46,68,48,50,79,44,9,24,27,77,75,59,9,5,78,33,3,77,36,63,97,83,52,26,81,53,60,59,66,69,78,2,46,86,71,22,80,90,88,63,14,95,6,92,97,93,22,90,13,6,47,64,20,20,46,41,39,15,14,45,77,60,44,55,93,57,14,56,76,53,2,84,46,52,17,31,52,71,79,74,39,80,94,2,86,14,37,6,30,93,8,27,86,91,9,53,91,21,50,57,76,81,35,46,84,25,7,25,62,3,40,15,87,98,63,66,84,15,78,26,32,9,66,86,70,46,78,42,43,4,75,41,24,98,99,28,52,39,69,81,12,5,33,56,75,94,3,86,54,33,98,24,43,10,81,13,3,27,16,77,18,25,10,41,37,80,17,17,31,65,14,38,99,45,64,97,89,34,68,64,64,49,15,22,7,34,98,69,49,53,49,10,57,54,66,7,64,35,4,47,12,58,57,56,53,18,21,66,86,86,51,10,71,60,90,97,20,54,8,21,34,24,70,43,30,70,82,89,40,11,79,66,66,95,94,49,42,74,59,6,84,7,83,34,15,58,81,21,99,66,42,42,84,69,62,92,34,51,84,21,2,80,32,12,80,81,61,20,33,40,37,1,26,43,38,77,15,90,13,77,96,61,20,79,22,66,58,64,52,8,69,52,7,51,62,56,41,88,17,41,95,22,21,24,37,91,64,5,40,60,56,56,85,80,41,88,2,44,55,6,87,88,87
254,13,93,89,12,77,17,10,87,24,23,29,72,24,64,13,44,97,88,61,29,6,96,52,79,92,88,99,72,42,7,20,6,80,14,70,5,21,21,11,88,32,12,16,3,43,67,74,57,65,95,80,64,18,52,29,64,9,34,96,23,46,38,7,4,48,13,49,75,32,29,43,89,97,4,70,53,1,86,23,89,34,29,66,15,76,84,93,38,78,19,76,9,23,39,42,13,29,21,18,49,57,46,78,23,20,87,18,3,81,3,8,76,87,82,54,64,60,21,87,82,80,91,62,35,21,37,76,81,83,2,98,76,93,37,71,42,73,5,88,16,97,82,42,73,70,17,67,89,85,21,36,64,14,7,75,5,89,61,5,29,85,19,54,3,73,43,20,94,99,18,24,49,8,88,46,74,25,72,14,78,11,62,62,50,45,92,27,17,22,1,66,43,98,6,53,77,34,71,50,77,79,43,41,38,32,73,18,88,39,30,2,5,88,59,55,28,98,69,31,82,17,3,84,34,30,6,87,5,45,1,36,51,39,14,15,73,66,12,41,45,22,32,8,44,45,25,96,53,97,87,7,2,16,68,41,40,39,78,67,21,25,43,48,31,18,70,13,82,48,96,31,93,56,44,15,79,61,49,48,76,70,3,54,66,82,30,12,6,33,53,76,19,95,81,43,42,29,36,68,60,80,57,63,67,89,39,71,53,53,14,99,19,57,48,84,29,82,32,26,66,92,34,21,19,35,6,96,46,32,6,85,52,40,35,89,75,75,88,54,9,68,32,36,2,59,75,34,37,12,54,1,94,79,71,34,19,73,79,63,24,80,12,74,3,5,72,36,6,59,9,83,36,12,84,13,77,34,4,14,32,52,32,12,58,72,1,62,41,13,26,34,51,7,30,82,49,54,16,62,14
255,96,92,84,55,74,45,57,3,1,78,1,99,92,39,61,32,1,48,74,45,78,95,49,24,85,31,19,34,39,44,90,23,37,9,87,50,72,97,70,16,65,84,55,84,69,97,74,92,28,99,5,39,2,2,21,21,66,95,95,80,88,59,7,6,11,69,53,36,86,59,15,47,58,9,15,38,40,8,22,58,82,23,76,46,34,7,8,85,82,11,9,61,22,81,6,12,77,44,69,45,94,39,33,21,14,60,88,36,86,20,7,9,94,50,50,24,91,85,44,84,63,30,53,42,43,72,73,94,69,9,81,20,86,21,3,57,63,24,78,76,94,2,82,71,2,39,25,55,40,37,10,4,34,56,52,46,50,10,12,72,95,16,17,34,13,94,47,60,99,81,90,46,41,81,35,34,33,2,44,85,98,14,83,75,21,53,99,83,71,32,69,47,43,37,32,79,13,50,82,12,15,8,6,81,60,87,81,44,69,80,15,23,67,33,9,48,48,16,22,25,68,39,62,98,65,10,3,47,92,91,66,16,67,81,78,49,23,1,6,66,98,77,38,25,48,16,29,41,80,73,75,99,31,71,55,54,14,54,75,20,19,28,27,35,92,42,31,70,28,19,51,24,50,21,60,21,46,11,17,28,32,35,96,75,92,84,26,12,1,12,21,11,60,82,90,3,3,9,2,37,11,62,52,31,53,54,43,17,49,75,92,21,42,50,4,47,13,83,25,7,67,96,70,50,99,76,20,75,35,75,40,20,25,55,42,50,22,62,41,46,95,56,27,10,39,39,66,37,58,62,2,89,36,16,55,98,74,34,93,66,89,47,92,21,85,35,19,86,99,23,24,16,18,48,56,60,39,46,30,47,43,56,25,41,64,75,5,75,72,2,84,95,67,99,70,99,10,28,49,6
256,38,37,53,93,47,89,45,56,48,84,33,96,41,1,77,95,31,64,2,30,53,79,76,67,85,36,40,9,24,60,17,47,1,26,68,67,31,64,40,13,22,8,91,77,30,13,57,13,5,49,67,5,4,87,1,13,35,42,2,97,38,5,1,80,73,5,6,29,24,75,87,24,17,67,19,84,24,87,83,87,7,70,89,17,35,34,99,85,41,73,19,27,89,70,29,1,54,15,27,85,16,25,94,87,62,15,29,81,14,75,46,20,92,27,9,29,42,67,46,17,6,21,93,86,27,53,47,51,4,74,5,81,34,66,95,22,46,79,87,39,23,55,1,19,42,95,57,83,14,82,14,80,27,82,39,39,40,17,60,36,85,52,95,54,72,97,50,85,63,49,86,71,71,60,88,13,75,61,88,73,62,90,6,9,57,95,77,17,70,50,69,36,74,58,13,20,27,84,7,60,37,10,31,10,55,54,77,80,67,17,65,25,83,27,52,89,40,77,30,89,92,11,71,38,26,95,22,84,6,31,85,94,87,1,16,79,73,93,63,95,12,6,94,33,42,68,83,34,79,29,51,27,75,94,39,37,92,73,34,78,3,61,4,54,37,13,4,25,79,49,76,85,55,38,27,73,23,41,85,87,87,75,49,51,26,65,23,11,2,63,76,79,29,31,96,61,6,55,5,56,70,63,72,82,37,21,16,26,10,95,1,56,70,38,91,79,90,64,80,70,33,52,31,32,33,41,17,81,78,13,20,54,88,22,94,81,29,29,80,74,49,40,40,93,72,49,25,87,4,92,57,18,93,18,40,89,61,64,58,61,56,48,16,66,12,7,94,82,16,83,99,87,16,77,63,67,37,22,86,54,14,99,15,94,30,74,60,85,71,12,60,88,39,45,26,27,84,95,2,88
257,10,40,28,49,85,30,85,77,92,95,95,61,59,5,66,43,49,33,81,14,47,57,28,54,12,13,71,76,72,48,54,14,40,8,47,51,58,35,75,19,2,85,32,11,86,77,12,59,8,35,3,95,66,46,99,25,51,98,86,6,84,39,12,90,48,16,82,63,43,69,49,23,85,10,11,97,90,49,91,9,74,10,3,2,76,19,95,94,84,50,55,99,60,9,43,81,18,55,53,54,10,80,13,23,17,32,51,14,50,76,60,32,23,67,8,21,38,98,8,6,48,81,76,62,54,88,82,91,61,45,20,72,5,28,43,83,84,25,31,67,53,23,18,90,60,57,3,17,71,18,56,41,66,46,32,79,12,43,74,43,7,56,19,68,86,47,41,54,84,72,15,3,80,64,26,39,7,44,43,13,89,82,57,15,89,29,14,97,45,15,54,59,85,64,37,49,44,54,20,57,53,94,8,32,50,82,64,81,45,65,65,57,24,19,12,38,71,24,93,62,78,34,55,86,95,71,75,92,92,23,52,72,6,38,70,99,64,30,62,92,18,47,86,32,69,77,46,9,26,21,36,22,9,16,87,98,28,25,41,95,92,61,90,2,26,91,49,84,71,26,56,93,26,39,55,56,90,70,73,56,16,74,63,26,69,58,62,30,69,69,82,15,55,80,26,26,74,66,10,17,81,61,71,16,92,45,44,40,13,12,44,34,72,68,28,42,61,84,50,92,38,30,77,32,13,61,31,68,69,57,18,39,94,85,79,94,8,53,2,17,61,11,41,33,91,52,94,33,15,2,6,28,10,19,5,54,12,80,24,79,49,27,80,36,70,20,51,91,99,16,64,9,29,93,19,62,41,94,37,56,30,20,11,50,87,73,57,69,96,10,74,95,58,3,33,32,99,23,65,21
258,7,40,30,17,97,27,11,90,95,79,23,30,7,5,27,17,57,91,5,17,46,91,25,15,50,89,5,77,86,20,17,54,66,99,11,97,77,14,3,21,46,30,45,93,82,42,28,11,5,98,85,20,28,20,14,49,21,85,32,85,79,15,77,68,6,81,26,89,15,14,14,11,58,83,72,40,74,92,96,39,51,10,95,69,69,79,82,90,51,83,79,55,21,86,25,47,39,12,59,19,50,82,33,9,60,13,81,45,3,84,78,62,80,14,34,28,56,31,26,32,37,45,42,27,26,8,41,34,43,82,62,30,82,14,50,70,41,16,3,53,86,93,23,68,78,62,10,47,34,45,62,19,40,61,22,94,15,21,15,36,30,88,60,81,22,91,9,39,54,53,17,19,21,75,86,37,7,81,88,89,17,18,7,26,53,35,78,85,42,88,40,91,70,14,85,41,48,47,93,17,72,99,58,49,14,60,73,56,1,81,54,95,38,76,9,82,54,85,67,51,44,52,97,81,95,84,51,60,53,10,68,93,92,22,55,79,14,54,85,11,50,41,24,63,98,56,55,28,3,67,31,82,90,98,1,62,71,89,52,73,32,17,89,49,42,29,41,18,2,73,86,78,71,49,67,38,14,59,7,63,94,91,28,63,65,25,25,7,80,60,26,72,59,31,60,67,91,49,90,84,46,20,94,85,18,8,51,61,64,93,65,38,54,33,39,98,14,38,34,56,67,40,90,14,31,74,97,60,65,78,21,74,86,29,49,28,96,51,25,5,35,39,65,14,63,64,49,43,83,72,40,5,55,9,29,27,3,69,24,18,41,94,33,56,47,74,74,80,17,33,3,27,19,55,7,25,94,50,80,94,83,94,4,7,39,19,19,60,81,3,44,84,96,27,33,25,55,41,23,39
259,14,92,91,92,54,45,48,65,20,15,12,33,88,70,83,4,73,48,46,63,19,79,26,50,63,37,27,13,22,54,72,54,1,49,41,64,41,47,66,8,97,65,17,4,23,51,4,83,72,86,72,29,21,61,60,67,81,37,28,3,63,17,64,61,30,11,39,58,24,34,70,72,57,89,89,24,99,37,6,31,47,17,83,69,11,1,32,74,35,34,34,26,13,40,76,48,50,28,53,4,66,74,91,22,7,78,74,64,5,49,60,79,30,26,44,30,3,8,3,57,31,54,53,49,74,69,47,62,52,31,90,70,4,20,88,64,19,51,24,91,63,55,43,90,53,59,45,98,2,8,67,93,82,38,18,57,22,39,7,56,18,34,45,62,17,98,25,71,10,79,52,20,27,56,27,21,47,52,76,39,75,75,53,68,40,31,33,67,40,87,28,19,4,61,25,31,15,20,77,98,85,41,55,52,30,55,47,17,60,20,21,29,29,87,37,24,67,28,46,19,7,98,25,40,7,74,98,17,9,26,5,85,71,15,38,75,88,9,25,12,50,43,96,67,47,18,37,62,47,21,53,30,60,94,89,20,18,58,8,16,21,37,16,84,76,55,14,60,82,23,56,43,58,44,58,91,70,95,10,35,64,36,49,18,81,37,60,60,82,62,63,53,57,58,49,17,42,48,33,86,23,32,29,38,13,60,4,75,7,28,90,1,14,70,97,70,14,17,96,92,53,88,69,66,65,66,57,92,30,55,20,45,83,79,40,65,46,18,46,35,88,47,26,62,19,30,91,58,80,11,64,22,79,78,35,34,19,90,26,10,39,84,56,81,45,3,87,36,47,4,40,79,66,61,53,15,7,33,61,69,98,79,42,54,55,79,55,86,77,41,23,80,81,88,89,48,3,84,31,11
260,16,33,6,38,50,59,48,20,3,73,12,23,64,2,14,19,38,87,84,11,75,31,93,91,94,84,69,50,94,73,45,30,33,6,43,76,65,1,40,65,81,56,22,45,56,55,93,86,17,58,64,2,78,5,56,67,55,28,72,98,79,30,93,82,82,43,62,78,69,85,57,54,38,39,55,20,83,72,53,80,47,89,89,66,68,40,62,52,56,28,72,99,98,1,27,67,31,23,75,48,22,61,38,94,67,47,9,17,89,44,44,84,99,14,36,58,96,42,73,46,39,44,68,40,44,44,70,40,9,29,40,60,35,42,1,3,30,6,38,65,99,85,76,85,28,16,7,63,26,68,60,33,86,59,49,55,77,2,98,47,92,18,40,51,29,93,41,79,56,39,23,82,16,54,67,36,4,79,96,71,42,56,39,27,49,83,37,95,14,47,50,3,64,24,19,54,48,40,7,58,26,55,39,76,95,17,92,27,61,34,20,9,19,38,90,77,85,76,81,1,39,50,78,51,36,52,3,6,29,72,86,53,6,35,72,42,28,96,92,30,61,52,77,35,77,19,99,79,87,85,91,18,10,96,94,93,82,73,94,62,39,23,37,95,28,16,37,32,96,78,22,62,48,5,92,6,19,78,53,7,48,33,93,10,92,80,85,71,62,65,59,52,49,75,22,70,20,69,15,17,6,8,24,46,8,67,31,33,87,51,26,42,56,50,54,46,4,44,11,25,95,2,75,33,39,33,82,53,46,66,96,46,81,92,19,50,4,7,9,18,83,40,49,77,43,12,90,93,96,77,38,89,33,37,44,71,74,14,20,34,28,55,81,98,12,58,10,44,60,66,40,77,23,36,37,43,51,80,63,1,57,69,61,71,88,8,22,45,55,66,65,29,37,78,55,96,66,48,33,38
261,87,58,60,8,70,99,14,62,83,20,7,67,67,48,5,73,44,88,25,47,73,28,83,30,18,18,14,34,18,32,63,19,14,9,40,18,79,58,22,31,68,95,2,6,8,24,44,59,22,42,17,16,41,96,93,84,13,82,24,33,19,19,97,64,54,97,81,97,13,24,50,23,41,40,31,12,24,70,62,87,61,35,46,15,68,70,77,81,58,5,81,86,85,40,63,88,62,88,15,2,73,87,18,26,30,50,11,61,76,71,9,55,28,16,4,74,70,47,54,38,76,50,7,29,19,11,58,38,55,26,6,59,12,99,9,67,71,59,29,78,6,76,11,87,10,8,90,39,71,13,96,42,86,80,42,66,83,31,76,51,42,3,65,42,95,18,55,88,91,64,83,72,1,61,59,88,39,54,75,48,64,61,35,44,86,2,76,30,72,75,42,92,83,50,24,95,94,70,61,13,44,65,31,63,93,94,17,34,17,36,60,67,96,26,55,37,50,38,80,48,88,41,90,62,62,15,82,62,15,48,82,2,12,35,47,77,66,91,99,5,41,71,44,28,93,68,31,82,6,84,28,38,29,88,45,8,65,81,87,74,52,77,49,40,57,44,21,66,42,73,8,69,11,8,22,55,56,23,27,17,99,69,57,14,88,17,95,61,8,18,36,88,4,89,72,23,7,2,97,5,25,69,54,79,20,77,87,11,10,50,62,2,7,92,64,47,51,63,66,12,9,12,69,87,64,68,30,56,30,85,7,64,41,15,64,49,56,26,26,54,5,64,75,55,52,76,76,32,7,45,44,15,23,13,66,16,91,2,15,43,74,63,74,10,93,60,38,7,4,62,99,10,39,9,57,25,54,37,80,92,95,27,53,86,7,25,60,45,5,99,81,79,78,82,88,62,92,47,70,83
262,60,80,87,15,39,94,22,73,63,22,12,86,13,43,56,93,22,9,76,24,3,16,91,89,65,7,93,50,68,73,40,6,3,6,92,53,55,33,39,75,38,6,79,81,11,42,85,90,58,51,34,28,55,44,10,97,89,33,77,9,57,44,21,73,38,56,66,2,66,36,2,65,23,2,32,84,52,34,37,15,43,77,36,10,64,60,49,1,50,51,43,38,47,71,22,73,20,97,27,9,32,74,2,38,12,54,12,93,57,75,19,44,24,50,68,31,90,68,63,8,37,51,12,58,60,6,16,26,52,18,27,84,44,38,56,7,66,46,62,45,84,62,42,71,85,74,72,89,42,59,99,61,83,69,38,47,4,5,76,54,23,60,36,46,13,78,94,95,52,57,96,40,53,30,26,69,36,82,94,19,5,24,62,2,61,64,21,84,77,18,89,36,83,19,69,66,72,23,3,7,60,71,90,74,42,44,53,82,2,7,46,99,47,62,72,51,2,25,85,80,84,38,73,69,58,21,29,47,51,70,32,22,64,46,42,46,45,24,27,85,32,43,61,73,59,15,58,41,99,94,29,52,65,9,11,48,22,33,76,84,7,3,97,79,79,2,10,51,43,33,86,66,81,89,52,99,49,44,53,63,24,51,5,62,96,88,61,10,20,95,4,11,45,86,52,86,47,10,41,96,57,66,7,35,28,66,73,33,1,48,14,5,97,65,98,91,41,81,39,66,90,7,30,66,4,33,67,83,94,73,36,76,58,34,55,35,99,48,8,73,79,64,50,91,22,84,65,49,38,60,43,1,44,4,64,4,73,25,45,39,62,78,11,18,24,2,69,35,31,51,67,27,74,87,27,82,98,53,90,60,20,18,49,54,61,97,24,64,37,71,47,99,16,2,30,61,58,79,72,43
263,71,75,2,76,32,48,87,3,79,88,27,48,41,31,81,87,44,52,48,29,25,41,9,12,92,84,28,45,26,63,74,56,14,43,44,43,96,76,74,48,6,34,52,24,93,41,93,79,62,51,12,60,81,10,10,93,6,85,92,78,56,86,83,61,77,48,85,16,61,92,52,60,38,46,75,19,72,72,87,11,1,4,32,12,52,69,57,18,82,42,55,21,91,80,70,63,23,57,81,59,36,21,70,28,67,93,86,84,28,6,90,51,83,31,88,36,11,92,54,86,84,80,18,27,30,4,87,31,61,91,23,61,33,62,74,38,98,65,10,36,21,51,94,63,62,56,42,83,61,39,77,2,33,37,81,49,35,96,84,28,99,81,55,83,83,45,18,74,3,27,74,31,90,50,8,3,12,85,38,44,33,19,9,79,79,95,34,32,49,76,43,19,28,17,74,83,38,62,34,87,41,87,22,21,23,75,23,31,5,89,9,86,18,94,87,29,69,31,24,4,49,18,3,5,48,30,10,27,94,89,66,27,24,56,6,2,31,79,66,39,81,87,34,74,76,35,57,69,40,52,25,17,9,40,79,84,90,88,30,91,80,70,90,17,13,44,8,42,92,28,66,81,8,51,49,47,78,35,28,84,49,64,50,49,70,16,38,29,87,10,24,76,18,70,57,72,60,77,98,41,98,80,40,35,67,12,72,25,70,54,21,55,62,65,68,37,64,47,32,18,47,96,41,80,63,53,22,22,11,75,22,13,27,25,81,11,20,42,23,91,72,45,91,88,59,48,49,89,39,88,33,39,62,88,22,3,89,37,94,90,69,34,54,21,28,42,26,36,31,96,65,20,72,37,72,6,9,71,83,6,1,36,91,1,95,15,8,69,1,33,20,30,18,86,26,35,99,97,99,57
264,35,47,90,93,63,59,22,57,40,89,84,15,83,37,58,10,61,25,71,94,91,59,81,82,95,95,74,76,71,39,6,44,3,25,49,80,7,74,98,50,97,30,60,16,99,19,28,20,40,52,17,88,77,34,12,75,64,99,95,80,1,76,22,59,87,88,12,7,66,20,40,80,6,79,42,9,97,14,44,3,9,7,3,59,5,10,40,2,72,73,38,22,84,7,19,33,85,59,1,43,89,76,5,37,42,69,86,6,13,69,33,33,36,43,87,83,93,42,49,78,90,37,35,4,8,9,64,77,67,16,31,75,40,50,51,55,26,2,25,94,26,35,81,36,37,44,53,7,97,60,27,54,93,9,79,44,30,94,7,18,84,47,8,83,72,13,19,84,32,18,19,88,90,39,37,97,75,49,6,80,75,29,91,73,2,9,43,82,23,20,44,39,91,80,71,10,20,76,18,83,19,29,61,18,74,65,31,50,33,68,83,75,91,93,69,26,46,33,32,24,54,67,67,48,62,71,88,68,30,9,41,5,8,85,34,53,67,27,94,18,40,73,61,12,60,95,39,97,46,68,81,8,7,54,62,91,71,75,70,53,87,35,6,48,10,86,88,24,63,55,81,57,89,80,58,96,38,65,77,85,11,2,8,10,54,25,7,57,14,90,97,10,7,56,15,9,45,21,34,93,31,41,49,95,49,9,74,46,17,73,4,88,42,74,63,62,29,78,21,28,95,89,5,34,49,81,16,74,57,80,4,57,14,79,93,77,90,34,42,49,68,13,29,68,85,25,75,49,51,81,59,12,55,33,44,61,37,96,37,62,40,73,45,42,85,40,1,40,7,59,31,38,24,95,16,35,20,55,19,2,72,13,20,25,79,53,40,42,16,93,58,4,94,27,11,67,19,6,91,34
